transaccion_id,fecha,cliente,producto,precio_unitario,cantidad,estado
12867,2026-03-07,Cliente_502,Laptop Pro 15,1200.0,1,Completado
12868,2026-03-20,Cliente_451,Mouse Inalámbrico,30.0,2,Completado
12869,2026-06-15,Cliente_255,Silla Ergonómica,250.0,2,Completado
12870,2026-04-22,Cliente_169,Mouse Inalámbrico,30.0,5,Completado
12871,2026-04-16,Cliente_503,Laptop Pro 15,1200.0,0,Completado
12872,2026-01-26,Cliente_178,Silla Ergonómica,250.0,1,Cancelado
12873,2026-08-31,Cliente_353,Silla Ergonómica,250.0,-1,Cancelado
12874,2026-07-05,Cliente_223,Laptop Pro 15,1200.0,2,Completado
12875,2026-02-21,Cliente_213,Silla Ergonómica,250.0,4,Completado
12876,2026-09-03,Cliente_599,Monitor 4K,350.0,1,Completado
12877,2026-03-08,Cliente_226,Silla Ergonómica,250.0,3,Completado
12878,2026-08-06,Cliente_288,Silla Ergonómica,250.0,-1,Pendiente
12879,2026-04-30,Cliente_543,Mouse Inalámbrico,,4,Pendiente
12880,2026-04-27,Cliente_508,Silla Ergonómica,250.0,1,Completado
12881,2026-04-03,Cliente_203,Silla Ergonómica,250.0,4,Pendiente
12882,2026-08-27,Cliente_298,Teclado Mecánico,80.0,5,Cancelado
12883,2026-03-13,Cliente_564,Mouse Inalámbrico,30.0,-1,Completado
12884,2026-01-03,Cliente_566,Teclado Mecánico,80.0,-1,Cancelado
12885,2026-04-13,Cliente_490,Teclado Mecánico,80.0,5,Completado
12886,2026-02-16,Cliente_329,Teclado Mecánico,80.0,2,Completado
12887,2026-07-18,Cliente_289,Laptop Pro 15,1200.0,1,Completado
12888,2026-01-14,Cliente_247,Teclado Mecánico,80.0,-1,Completado
12889,2026-02-10,Cliente_560,Silla Ergonómica,250.0,0,Completado
12890,2026-01-15,Cliente_515,Teclado Mecánico,80.0,1,Pendiente
12891,2026-08-21,Cliente_593,Monitor 4K,350.0,2,Completado
12892,2026-08-29,Cliente_354,Laptop Pro 15,1200.0,4,Completado
12893,2026-05-21,  Cliente_474  ,Monitor 4K,350.0,-1,Cancelado
12894,2026-06-18,Cliente_597,Teclado Mecánico,80.0,0,Completado
12895,2026-03-10,Cliente_233,Mouse Inalámbrico,30.0,3,Pendiente
12896,2026-08-11,Cliente_184,Laptop Pro 15,1200.0,0,Completado
12897,2026-07-30,Cliente_480,Silla Ergonómica,250.0,5,Pendiente
12898,2026-03-24,Cliente_450,Mouse Inalámbrico,30.0,3,Completado
12899,31/07/2026,Cliente_431,Mouse Inalámbrico,,1,Completado
12900,2026-08-28,  Cliente_575  ,Monitor 4K,350.0,3,Cancelado
12901,2026-05-04,  Cliente_178  ,Silla Ergonómica,250.0,-1,Completado
12902,2026-06-19,Cliente_338,Silla Ergonómica,250.0,1,Completado
12903,2026-05-27,Cliente_596,Laptop Pro 15,1200.0,3,Completado
12904,2026-01-23,Cliente_456,Monitor 4K,350.0,3,Completado
12905,2026-03-31,Cliente_278,Laptop Pro 15,1200.0,0,Cancelado
12906,2026-02-17,  Cliente_431  ,Mouse Inalámbrico,30.0,4,Pendiente
12907,2026-04-01,Cliente_416,Monitor 4K,350.0,4,Completado
12908,2026-07-28,Cliente_495,Monitor 4K,350.0,0,Cancelado
12909,2026-03-15,Cliente_101,Monitor 4K,350.0,3,Pendiente
12910,2026-04-01,Cliente_501,Silla Ergonómica,250.0,5,Completado
12911,2026-05-01,Cliente_118,Mouse Inalámbrico,30.0,3,Completado
12912,2026-06-05,Cliente_300,Auriculares Noise-Canceling,150.0,-1,Completado
12913,2026-01-10,Cliente_296,Auriculares Noise-Canceling,150.0,5,Pendiente
12914,2026-09-01,Cliente_533,Laptop Pro 15,1200.0,-1,Cancelado
12915,2026-09-04,Cliente_424,Monitor 4K,350.0,3,Completado
12916,2026-07-01,Cliente_573,Mouse Inalámbrico,30.0,5,Cancelado
12917,2026-07-12,Cliente_327,Teclado Mecánico,80.0,2,Completado
12918,2026-02-06,Cliente_179,Monitor 4K,350.0,0,Cancelado
12919,2026-02-09,Cliente_230,Laptop Pro 15,1200.0,5,Cancelado
12920,2026-08-09,Cliente_424,Monitor 4K,350.0,4,Completado
12921,2026-03-28,Cliente_417,Mouse Inalámbrico,30.0,0,Completado
12922,2026-08-10,Cliente_346,Mouse Inalámbrico,30.0,4,Completado
12923,2026-07-23,Cliente_451,Silla Ergonómica,250.0,-1,Completado
12924,2026-05-24,Cliente_539,Monitor 4K,,4,Completado
12925,2026-01-19,  Cliente_438  ,Silla Ergonómica,250.0,0,Pendiente
12926,2026-06-19,Cliente_247,Monitor 4K,350.0,-1,Cancelado
12927,2026-07-07,Cliente_261,Silla Ergonómica,250.0,1,Pendiente
12928,2026-02-14,Cliente_510,Laptop Pro 15,1200.0,1,Completado
12929,2026-05-25,Cliente_140,Teclado Mecánico,80.0,4,Completado
12930,2026-01-24,Cliente_444,Teclado Mecánico,80.0,-1,Pendiente
12931,2026-05-08,Cliente_381,Auriculares Noise-Canceling,150.0,3,Completado
12932,2026-03-06,Cliente_110,Laptop Pro 15,1200.0,-1,Completado
12933,2026-01-25,Cliente_355,Silla Ergonómica,,3,Completado
12934,2026-07-03,Cliente_485,Monitor 4K,350.0,0,Cancelado
12935,2026-01-10,Cliente_308,Mouse Inalámbrico,30.0,3,Cancelado
12936,2026-05-04,Cliente_558,Mouse Inalámbrico,30.0,0,Cancelado
12937,2026-01-08,Cliente_492,Monitor 4K,350.0,4,Completado
12938,2026-06-16,Cliente_344,Silla Ergonómica,250.0,3,Completado
12939,2026-05-27,Cliente_451,Monitor 4K,350.0,0,Completado
12940,2026-03-26,Cliente_296,Monitor 4K,350.0,-1,Completado
12941,2026-02-16,Cliente_272,Auriculares Noise-Canceling,150.0,5,Completado
12942,2026-01-07,  Cliente_532  ,Laptop Pro 15,1200.0,3,Pendiente
12943,2026-07-24,Cliente_334,Mouse Inalámbrico,30.0,1,Pendiente
12944,2026-05-24,Cliente_596,Laptop Pro 15,1200.0,-1,Completado
12945,2026-03-18,Cliente_306,Teclado Mecánico,80.0,5,Cancelado
12946,2026-04-09,Cliente_204,Mouse Inalámbrico,30.0,-1,Pendiente
12947,2026-01-06,Cliente_117,Silla Ergonómica,250.0,1,Completado
12948,2026-07-09,Cliente_402,Teclado Mecánico,80.0,2,Completado
12949,2026-01-21,Cliente_326,Auriculares Noise-Canceling,150.0,0,Cancelado
12950,2026-03-24,Cliente_215,Silla Ergonómica,250.0,3,Completado
12951,2026-01-29,Cliente_280,Auriculares Noise-Canceling,150.0,-1,Completado
12952,2026-01-21,Cliente_221,Mouse Inalámbrico,30.0,0,Cancelado
12953,2026-05-26,Cliente_531,Teclado Mecánico,80.0,3,Cancelado
12954,2026-03-05,Cliente_323,Mouse Inalámbrico,30.0,1,Completado
12955,2026-07-01,Cliente_258,Teclado Mecánico,80.0,1,Completado
12956,2026-05-31,Cliente_409,Teclado Mecánico,80.0,2,Cancelado
12957,2026-04-26,Cliente_397,Monitor 4K,350.0,5,Cancelado
12958,2026-06-23,  Cliente_489  ,Teclado Mecánico,80.0,1,Cancelado
12959,2026-04-18,Cliente_357,Monitor 4K,350.0,-1,Pendiente
12960,2026-06-14,Cliente_373,Silla Ergonómica,250.0,3,Cancelado
12961,2026-01-27,  Cliente_181  ,Auriculares Noise-Canceling,150.0,1,Cancelado
12962,2026-05-03,Cliente_541,Mouse Inalámbrico,30.0,4,Pendiente
12963,2026-03-15,Cliente_199,Teclado Mecánico,80.0,5,Pendiente
12964,2026-07-19,Cliente_540,Teclado Mecánico,80.0,5,Completado
12965,2026-03-19,Cliente_535,Laptop Pro 15,1200.0,1,Completado
12966,2026-01-08,Cliente_522,Monitor 4K,350.0,0,Completado
12967,2026-04-29,Cliente_543,Laptop Pro 15,1200.0,-1,Pendiente
12968,2026-05-30,Cliente_270,Teclado Mecánico,80.0,3,Pendiente
12969,2026-08-25,Cliente_141,Laptop Pro 15,1200.0,2,Completado
12970,2026-03-08,Cliente_197,Laptop Pro 15,1200.0,1,Pendiente
12971,2026-05-21,Cliente_378,Mouse Inalámbrico,30.0,-1,Completado
12972,2026-08-27,Cliente_181,Teclado Mecánico,80.0,0,Completado
12973,2026-02-16,Cliente_250,Laptop Pro 15,1200.0,0,Completado
12974,2026-07-02,Cliente_331,Silla Ergonómica,250.0,1,Cancelado
12975,2026-07-30,Cliente_501,Silla Ergonómica,250.0,5,Completado
12976,2026-08-18,Cliente_463,Laptop Pro 15,1200.0,4,Completado
12977,2026-06-17,Cliente_513,Mouse Inalámbrico,30.0,-1,Pendiente
12978,2026-01-10,Cliente_197,Mouse Inalámbrico,30.0,-1,Completado
12979,2026-04-04,Cliente_528,Laptop Pro 15,1200.0,3,Completado
12980,2026-04-11,Cliente_317,Monitor 4K,350.0,3,Pendiente
12981,2026-02-20,Cliente_182,Teclado Mecánico,80.0,5,Cancelado
12982,2026-02-04,  Cliente_109  ,Monitor 4K,350.0,0,Cancelado
12983,2026-02-20,Cliente_213,Laptop Pro 15,1200.0,-1,Pendiente
12984,2026-04-20,Cliente_562,Mouse Inalámbrico,30.0,4,Completado
12985,2026-06-06,Cliente_345,Laptop Pro 15,1200.0,2,Completado
12986,2026-04-05,Cliente_429,Monitor 4K,350.0,-1,Completado
12987,2026-03-08,Cliente_495,Monitor 4K,350.0,4,Completado
12988,2026-07-22,Cliente_587,Monitor 4K,,1,Completado
12989,2026-05-29,Cliente_510,Auriculares Noise-Canceling,150.0,-1,Completado
12990,2026-07-24,Cliente_439,Laptop Pro 15,1200.0,0,Completado
12991,2026-08-23,Cliente_312,Teclado Mecánico,80.0,5,Cancelado
12992,2026-06-14,Cliente_344,Mouse Inalámbrico,30.0,-1,Pendiente
12993,2026-08-02,Cliente_503,Teclado Mecánico,80.0,2,Completado
12994,2026-05-18,Cliente_217,Teclado Mecánico,80.0,1,Pendiente
12995,2026-05-10,Cliente_274,Monitor 4K,350.0,2,Completado
12996,2026-05-30,  Cliente_590  ,Monitor 4K,350.0,3,Completado
12997,2026-08-23,Cliente_231,Mouse Inalámbrico,30.0,3,Completado
12998,2026-07-16,Cliente_394,Monitor 4K,350.0,4,Completado
12999,2026-05-16,Cliente_162,Laptop Pro 15,1200.0,-1,Cancelado
13000,2026-04-17,Cliente_384,Laptop Pro 15,1200.0,1,Cancelado
13001,2026-08-09,Cliente_126,Laptop Pro 15,1200.0,-1,Completado
13002,2026-02-08,Cliente_407,Silla Ergonómica,250.0,4,Cancelado
13003,2026-03-23,Cliente_407,Auriculares Noise-Canceling,150.0,4,Completado
13004,2026-08-31,Cliente_353,Mouse Inalámbrico,30.0,0,Completado
13005,2026-04-03,Cliente_111,Monitor 4K,350.0,2,Completado
13006,2026-06-25,Cliente_265,Monitor 4K,350.0,0,Cancelado
13007,08/07/2026,Cliente_479,Silla Ergonómica,250.0,0,Cancelado
13008,2026-08-13,Cliente_327,Monitor 4K,350.0,1,Completado
13009,2026-05-29,Cliente_407,Teclado Mecánico,80.0,3,Completado
13010,2026-04-06,Cliente_541,Teclado Mecánico,80.0,5,Pendiente
13011,2026-03-22,Cliente_548,Auriculares Noise-Canceling,150.0,-1,Pendiente
13012,2026-04-20,Cliente_304,Mouse Inalámbrico,30.0,4,Completado
13013,2026-03-01,Cliente_313,Monitor 4K,350.0,3,Pendiente
13014,2026-04-02,Cliente_567,Mouse Inalámbrico,30.0,5,Completado
13015,2026-02-06,Cliente_143,Mouse Inalámbrico,30.0,2,Completado
13016,2026-02-08,Cliente_181,Laptop Pro 15,1200.0,3,Completado
13017,2026-04-16,Cliente_494,Laptop Pro 15,1200.0,5,Completado
13018,2026-04-13,Cliente_398,Auriculares Noise-Canceling,150.0,5,Completado
13019,2026-02-14,Cliente_310,Mouse Inalámbrico,30.0,5,Completado
13020,2026-01-20,  Cliente_294  ,Silla Ergonómica,250.0,0,Completado
13021,2026-01-25,Cliente_274,Auriculares Noise-Canceling,150.0,4,Completado
13022,2026-03-11,Cliente_123,Monitor 4K,350.0,5,Completado
13023,2026-02-15,Cliente_143,Silla Ergonómica,250.0,-1,Completado
13024,2026-06-19,Cliente_362,Monitor 4K,350.0,1,Completado
13025,2026-04-17,Cliente_379,Silla Ergonómica,250.0,0,Pendiente
13026,2026-05-16,Cliente_157,Teclado Mecánico,80.0,-1,Cancelado
13027,2026-02-04,Cliente_485,Auriculares Noise-Canceling,150.0,1,Completado
13028,2026-08-23,Cliente_358,Laptop Pro 15,1200.0,0,Pendiente
13029,2026-03-25,Cliente_367,Silla Ergonómica,250.0,0,Pendiente
13030,2026-07-18,Cliente_260,Silla Ergonómica,250.0,5,Cancelado
13031,2026-01-29,Cliente_193,Mouse Inalámbrico,30.0,0,Pendiente
13032,2026-06-26,Cliente_257,Monitor 4K,350.0,0,Completado
13033,2026-01-29,Cliente_598,Monitor 4K,350.0,3,Pendiente
13034,2026-08-10,Cliente_459,Auriculares Noise-Canceling,150.0,3,Pendiente
13035,2026-06-06,Cliente_402,Auriculares Noise-Canceling,150.0,5,Cancelado
13036,2026-05-12,  Cliente_183  ,Teclado Mecánico,80.0,3,Completado
13037,2026-04-19,Cliente_322,Silla Ergonómica,250.0,-1,Completado
13038,2026-07-11,Cliente_201,Silla Ergonómica,,-1,Completado
13039,2026-03-24,Cliente_102,Monitor 4K,350.0,0,Completado
13040,01/07/2026,Cliente_382,Monitor 4K,350.0,3,Completado
13041,2026-02-13,Cliente_416,Auriculares Noise-Canceling,150.0,2,Cancelado
13042,2026-04-21,Cliente_458,Auriculares Noise-Canceling,150.0,2,Pendiente
13043,2026-05-23,Cliente_533,Mouse Inalámbrico,30.0,5,Completado
13044,2026-09-03,Cliente_552,Auriculares Noise-Canceling,150.0,2,Pendiente
13045,2026-01-30,Cliente_426,Mouse Inalámbrico,30.0,-1,Cancelado
13046,2026-05-22,Cliente_323,Mouse Inalámbrico,30.0,2,Completado
13047,2026-07-22,Cliente_359,Laptop Pro 15,1200.0,0,Completado
13048,2026-05-11,Cliente_535,Silla Ergonómica,250.0,-1,Completado
13049,2026-08-08,Cliente_473,Teclado Mecánico,80.0,2,Pendiente
13050,2026-01-06,Cliente_459,Teclado Mecánico,80.0,5,Pendiente
13051,2026-06-11,  Cliente_487  ,Mouse Inalámbrico,30.0,4,Cancelado
13052,2026-06-17,Cliente_539,Monitor 4K,,3,Completado
13053,2026-04-15,Cliente_590,Laptop Pro 15,1200.0,2,Cancelado
13054,2026-05-17,Cliente_537,Silla Ergonómica,250.0,3,Cancelado
13055,22/06/2026,Cliente_477,Silla Ergonómica,250.0,4,Completado
13056,2026-04-13,Cliente_521,Silla Ergonómica,250.0,1,Completado
13057,2026-03-24,Cliente_171,Auriculares Noise-Canceling,150.0,3,Completado
13058,2026-03-29,Cliente_184,Auriculares Noise-Canceling,150.0,3,Cancelado
13059,2026-04-24,Cliente_492,Teclado Mecánico,80.0,4,Completado
13060,2026-05-02,Cliente_422,Auriculares Noise-Canceling,150.0,-1,Cancelado
13061,2026-05-27,  Cliente_325  ,Mouse Inalámbrico,30.0,1,Pendiente
13062,2026-03-20,Cliente_335,Laptop Pro 15,1200.0,3,Pendiente
13063,2026-03-14,Cliente_393,Teclado Mecánico,80.0,4,Completado
13064,2026-03-19,Cliente_534,Auriculares Noise-Canceling,150.0,3,Pendiente
13065,2026-03-29,Cliente_423,Monitor 4K,350.0,2,Cancelado
13066,2026-07-18,Cliente_250,Auriculares Noise-Canceling,150.0,-1,Completado
13067,2026-06-19,Cliente_186,Teclado Mecánico,80.0,-1,Pendiente
13068,2026-01-09,Cliente_555,Laptop Pro 15,1200.0,0,Completado
13069,2026-08-19,Cliente_409,Mouse Inalámbrico,30.0,2,Cancelado
13070,2026-01-27,Cliente_367,Monitor 4K,350.0,5,Completado
13071,2026-06-20,Cliente_548,Auriculares Noise-Canceling,150.0,3,Completado
13072,2026-06-08,Cliente_222,Mouse Inalámbrico,30.0,5,Pendiente
13073,2026-03-30,Cliente_384,Teclado Mecánico,80.0,4,Completado
13074,04/01/2026,Cliente_569,Laptop Pro 15,1200.0,2,Completado
13075,2026-04-14,Cliente_448,Laptop Pro 15,1200.0,4,Cancelado
13076,2026-04-02,Cliente_587,Teclado Mecánico,80.0,-1,Completado
13077,2026-09-08,Cliente_325,Auriculares Noise-Canceling,150.0,3,Completado
13078,2026-08-22,Cliente_346,Mouse Inalámbrico,30.0,-1,Completado
13079,2026-06-14,Cliente_550,Silla Ergonómica,250.0,2,Completado
13080,2026-06-26,Cliente_555,Laptop Pro 15,1200.0,0,Completado
13081,2026-02-03,Cliente_230,Teclado Mecánico,80.0,1,Completado
13082,2026-05-24,Cliente_317,Mouse Inalámbrico,30.0,4,Pendiente
13083,2026-07-19,Cliente_504,Teclado Mecánico,80.0,-1,Completado
13084,2026-03-22,Cliente_171,Teclado Mecánico,80.0,2,Completado
13085,2026-03-26,Cliente_105,Monitor 4K,350.0,0,Completado
13086,2026-08-19,Cliente_346,Mouse Inalámbrico,30.0,1,Cancelado
13087,2026-06-03,Cliente_215,Teclado Mecánico,80.0,1,Completado
13088,22/03/2026,Cliente_216,Laptop Pro 15,1200.0,5,Completado
13089,2026-02-12,Cliente_153,Monitor 4K,350.0,4,Cancelado
13090,2026-02-17,Cliente_438,Laptop Pro 15,,0,Completado
13091,2026-02-06,Cliente_428,Silla Ergonómica,250.0,0,Pendiente
13092,2026-05-20,Cliente_429,Mouse Inalámbrico,30.0,5,Cancelado
13093,2026-03-25,Cliente_384,Teclado Mecánico,80.0,4,Cancelado
13094,2026-07-02,Cliente_172,Silla Ergonómica,250.0,4,Completado
13095,2026-06-07,Cliente_289,Mouse Inalámbrico,30.0,3,Completado
13096,2026-01-13,Cliente_427,Laptop Pro 15,1200.0,-1,Cancelado
13097,2026-02-28,Cliente_342,Laptop Pro 15,1200.0,2,Completado
13098,2026-07-07,Cliente_371,Teclado Mecánico,80.0,1,Completado
13099,2026-05-29,Cliente_283,Laptop Pro 15,1200.0,5,Cancelado
13100,22/02/2026,Cliente_409,Mouse Inalámbrico,30.0,1,Completado
13101,2026-05-16,Cliente_164,Mouse Inalámbrico,30.0,-1,Completado
13102,2026-08-24,Cliente_367,Laptop Pro 15,1200.0,0,Completado
13103,2026-08-16,Cliente_374,Mouse Inalámbrico,30.0,3,Cancelado
13104,20/02/2026,Cliente_344,Laptop Pro 15,1200.0,0,Cancelado
13105,2026-02-01,  Cliente_193  ,Mouse Inalámbrico,30.0,4,Completado
13106,2026-07-06,Cliente_268,Mouse Inalámbrico,30.0,4,Cancelado
13107,2026-04-19,Cliente_283,Laptop Pro 15,1200.0,3,Completado
13108,2026-05-03,Cliente_477,Teclado Mecánico,80.0,2,Pendiente
13109,2026-03-21,Cliente_134,Monitor 4K,350.0,2,Pendiente
13110,2026-06-11,Cliente_293,Monitor 4K,350.0,3,Completado
13111,2026-01-08,Cliente_505,Teclado Mecánico,80.0,3,Completado
13112,28/05/2026,Cliente_217,Laptop Pro 15,1200.0,3,Completado
13113,2026-05-19,  Cliente_144  ,Silla Ergonómica,250.0,0,Cancelado
13114,2026-03-12,Cliente_300,Teclado Mecánico,80.0,0,Cancelado
13115,2026-06-21,Cliente_530,Auriculares Noise-Canceling,150.0,5,Pendiente
13116,2026-04-05,Cliente_549,Auriculares Noise-Canceling,150.0,0,Pendiente
13117,2026-02-02,Cliente_367,Teclado Mecánico,80.0,3,Completado
13118,2026-05-30,  Cliente_482  ,Auriculares Noise-Canceling,150.0,0,Cancelado
13119,2026-01-19,Cliente_530,Auriculares Noise-Canceling,150.0,4,Completado
13120,2026-04-26,Cliente_541,Auriculares Noise-Canceling,150.0,4,Pendiente
13121,2026-08-23,Cliente_254,Laptop Pro 15,1200.0,5,Completado
13122,2026-05-08,Cliente_318,Laptop Pro 15,1200.0,5,Completado
13123,2026-07-05,Cliente_194,Auriculares Noise-Canceling,150.0,3,Completado
13124,2026-05-18,Cliente_535,Monitor 4K,350.0,1,Completado
13125,2026-03-12,Cliente_141,Auriculares Noise-Canceling,150.0,2,Completado
13126,2026-06-08,  Cliente_508  ,Auriculares Noise-Canceling,,5,Cancelado
13127,28/05/2026,Cliente_340,Silla Ergonómica,250.0,5,Completado
13128,2026-02-23,Cliente_400,Monitor 4K,350.0,2,Completado
13129,2026-05-18,Cliente_359,Laptop Pro 15,1200.0,4,Pendiente
13130,2026-02-02,Cliente_200,Silla Ergonómica,,5,Completado
13131,2026-05-30,Cliente_504,Silla Ergonómica,250.0,-1,Completado
13132,2026-02-04,Cliente_258,Auriculares Noise-Canceling,150.0,3,Completado
13133,2026-01-16,Cliente_394,Teclado Mecánico,80.0,4,Completado
13134,2026-01-11,Cliente_163,Auriculares Noise-Canceling,150.0,5,Completado
13135,2026-01-18,Cliente_306,Monitor 4K,350.0,4,Cancelado
13136,2026-04-23,Cliente_569,Mouse Inalámbrico,30.0,5,Completado
13137,2026-04-01,Cliente_208,Auriculares Noise-Canceling,150.0,2,Cancelado
13138,2026-09-07,Cliente_265,Laptop Pro 15,1200.0,4,Pendiente
13139,2026-01-23,Cliente_227,Laptop Pro 15,1200.0,1,Pendiente
13140,2026-03-30,Cliente_283,Mouse Inalámbrico,30.0,2,Completado
13141,07/06/2026,Cliente_448,Laptop Pro 15,1200.0,0,Completado
13142,2026-01-08,Cliente_334,Auriculares Noise-Canceling,150.0,2,Cancelado
13143,2026-01-02,Cliente_310,Auriculares Noise-Canceling,150.0,5,Completado
13144,2026-03-07,Cliente_231,Teclado Mecánico,80.0,-1,Pendiente
13145,2026-04-29,Cliente_457,Laptop Pro 15,1200.0,-1,Completado
13146,2026-06-12,Cliente_519,Silla Ergonómica,250.0,1,Pendiente
13147,2026-02-18,Cliente_120,Teclado Mecánico,80.0,1,Cancelado
13148,2026-05-05,  Cliente_174  ,Laptop Pro 15,1200.0,0,Pendiente
13149,2026-06-12,Cliente_235,Monitor 4K,350.0,3,Completado
13150,2026-03-23,Cliente_404,Mouse Inalámbrico,30.0,5,Completado
13151,2026-04-13,  Cliente_354  ,Auriculares Noise-Canceling,150.0,5,Cancelado
13152,2026-05-10,Cliente_189,Silla Ergonómica,250.0,-1,Completado
13153,2026-07-13,Cliente_264,Auriculares Noise-Canceling,150.0,5,Completado
13154,2026-07-11,Cliente_376,Silla Ergonómica,250.0,5,Completado
13155,2026-06-14,Cliente_111,Mouse Inalámbrico,30.0,1,Cancelado
13156,2026-08-03,Cliente_297,Auriculares Noise-Canceling,150.0,5,Completado
13157,2026-02-23,Cliente_585,Silla Ergonómica,250.0,-1,Cancelado
13158,2026-06-16,Cliente_327,Laptop Pro 15,1200.0,0,Cancelado
13159,2026-05-02,Cliente_490,Monitor 4K,350.0,0,Completado
13160,2026-08-22,Cliente_419,Laptop Pro 15,1200.0,-1,Completado
13161,2026-01-06,Cliente_597,Monitor 4K,350.0,4,Completado
13162,2026-01-11,Cliente_597,Mouse Inalámbrico,30.0,1,Completado
13163,2026-01-22,Cliente_558,Silla Ergonómica,250.0,5,Completado
13164,17/01/2026,Cliente_244,Mouse Inalámbrico,30.0,-1,Pendiente
13165,2026-02-25,Cliente_390,Silla Ergonómica,250.0,4,Completado
13166,2026-05-04,  Cliente_419  ,Monitor 4K,350.0,4,Completado
13167,2026-05-20,Cliente_242,Laptop Pro 15,1200.0,0,Completado
13168,2026-04-10,Cliente_482,Auriculares Noise-Canceling,150.0,3,Cancelado
13169,2026-08-04,Cliente_354,Mouse Inalámbrico,30.0,0,Completado
13170,2026-06-15,Cliente_456,Monitor 4K,350.0,1,Completado
13171,2026-01-10,Cliente_127,Mouse Inalámbrico,30.0,3,Pendiente
13172,02/05/2026,Cliente_126,Auriculares Noise-Canceling,150.0,4,Cancelado
13173,2026-08-27,Cliente_579,Mouse Inalámbrico,30.0,4,Completado
13174,2026-08-17,Cliente_301,Laptop Pro 15,1200.0,5,Completado
13175,30/05/2026,Cliente_379,Laptop Pro 15,1200.0,0,Completado
13176,2026-05-07,  Cliente_150  ,Mouse Inalámbrico,30.0,1,Completado
13177,2026-06-07,Cliente_211,Auriculares Noise-Canceling,150.0,-1,Completado
13178,2026-02-22,Cliente_156,Laptop Pro 15,1200.0,0,Pendiente
13179,2026-06-17,Cliente_139,Auriculares Noise-Canceling,150.0,3,Completado
13180,2026-08-11,Cliente_262,Monitor 4K,350.0,5,Completado
13181,2026-05-26,Cliente_157,Silla Ergonómica,250.0,-1,Completado
13182,2026-04-15,Cliente_226,Mouse Inalámbrico,30.0,2,Completado
13183,2026-08-20,Cliente_577,Monitor 4K,350.0,1,Completado
13184,2026-02-16,  Cliente_276  ,Monitor 4K,350.0,2,Cancelado
13185,2026-08-28,Cliente_568,Teclado Mecánico,80.0,0,Completado
13186,2026-08-04,Cliente_509,Auriculares Noise-Canceling,150.0,4,Completado
13187,2026-06-14,Cliente_316,Mouse Inalámbrico,30.0,0,Completado
13188,2026-06-16,Cliente_141,Laptop Pro 15,1200.0,0,Completado
13189,2026-03-30,Cliente_586,Silla Ergonómica,250.0,4,Completado
13190,2026-01-28,Cliente_168,Auriculares Noise-Canceling,150.0,-1,Completado
13191,2026-01-24,Cliente_531,Teclado Mecánico,80.0,3,Pendiente
13192,2026-06-05,Cliente_476,Auriculares Noise-Canceling,150.0,5,Pendiente
13193,2026-05-12,Cliente_566,Teclado Mecánico,80.0,2,Completado
13194,2026-05-15,Cliente_357,Monitor 4K,350.0,-1,Pendiente
13195,2026-06-18,Cliente_521,Teclado Mecánico,,4,Completado
13196,2026-08-05,Cliente_418,Auriculares Noise-Canceling,150.0,-1,Completado
13197,2026-07-05,Cliente_478,Mouse Inalámbrico,30.0,-1,Completado
13198,2026-02-20,Cliente_527,Mouse Inalámbrico,30.0,4,Completado
13199,2026-08-30,Cliente_330,Teclado Mecánico,80.0,3,Cancelado
13200,2026-03-23,Cliente_311,Monitor 4K,350.0,3,Completado
13201,2026-02-21,Cliente_186,Monitor 4K,350.0,-1,Pendiente
13202,2026-08-20,Cliente_284,Silla Ergonómica,250.0,0,Completado
13203,2026-04-07,  Cliente_366  ,Monitor 4K,,-1,Completado
13204,2026-01-29,Cliente_404,Silla Ergonómica,250.0,2,Completado
13205,2026-02-01,Cliente_147,Auriculares Noise-Canceling,150.0,5,Pendiente
13206,2026-05-26,Cliente_297,Laptop Pro 15,,5,Completado
13207,2026-07-09,Cliente_334,Monitor 4K,350.0,2,Cancelado
13208,10/04/2026,Cliente_123,Auriculares Noise-Canceling,150.0,4,Completado
13209,2026-08-07,Cliente_583,Teclado Mecánico,80.0,5,Cancelado
13210,13/01/2026,Cliente_121,Mouse Inalámbrico,30.0,1,Cancelado
13211,2026-01-31,Cliente_323,Auriculares Noise-Canceling,150.0,4,Completado
13212,2026-03-23,Cliente_144,Mouse Inalámbrico,30.0,-1,Cancelado
13213,2026-02-06,Cliente_357,Auriculares Noise-Canceling,150.0,4,Completado
13214,2026-08-06,Cliente_513,Monitor 4K,350.0,0,Completado
13215,16/04/2026,Cliente_312,Teclado Mecánico,80.0,5,Completado
13216,2026-05-29,Cliente_246,Mouse Inalámbrico,30.0,3,Completado
13217,2026-01-15,Cliente_149,Mouse Inalámbrico,30.0,0,Completado
13218,2026-05-19,Cliente_495,Silla Ergonómica,250.0,5,Cancelado
13219,2026-06-02,Cliente_329,Monitor 4K,350.0,4,Completado
13220,2026-03-30,Cliente_372,Laptop Pro 15,1200.0,2,Completado
13221,2026-02-28,Cliente_340,Mouse Inalámbrico,30.0,1,Completado
13222,2026-08-27,Cliente_587,Silla Ergonómica,250.0,2,Pendiente
13223,2026-07-17,Cliente_149,Laptop Pro 15,,-1,Completado
13224,2026-04-18,Cliente_452,Auriculares Noise-Canceling,150.0,-1,Completado
13225,2026-06-20,Cliente_247,Silla Ergonómica,250.0,1,Pendiente
